K_BREV_T;K_FAGOMRADE;K_DOK_T;K_DOK_KATEGORI;BREVGRUPPE;REDIGERBART;DEKODE;DATO_FOM;DATO_TOM;ER_GYLDIG;DATO_OPPRETTET;OPPRETTET_AV;DATO_ENDRET;ENDRET_AV;K_BREV_REGEL_T;K_BREV_KATEGORI_T;K_BREV_UTLAND_T;K_BREV_KONTEKST_T;SYNLIG_FOR_VEILEDER;K_BREV_KRAV_T;VIS_I_PSELV;PRIORITET;DOKUMENT_TYPE_ID;DOKSYS;DOKUMENT_TYPE_ID_1;DOKUMENTMAL;DOKUMENTMAL_FELLESELEMENT;DOKUMENTMAL_REFERANSE;DATO_OPPRETTET_1;OPPRETTET_AV_1;DATO_ENDRET_1;ENDRET_AV_1;VERSJON
                    <xs:documentation>Sakspart viser til personen vedtaket gjelder</xs:documentation>
                </xs:annotation>
            </xs:element>
            <xs:element name=""mottaker"" type=""mottaker:Mottaker"">
                <xs:annotation>
                    <xs:documentation>Mottaker viser til personen/organisasjonen som vedtaket skal sendes til.
                    Trenger ikke � v�re lik sakspart. Eks. advokat, verge.</xs:documentation>
                </xs:annotation>
            </xs:element><xs:element name=""signerendeSaksbehandler"" type=""saksbehandler:Saksbehandler"" minOccurs=""0"">
                <xs:annotation>
                    <xs:documentation>Kommer ikke i automatisk behandling</xs:documentation>
                </xs:annotation>
            </xs:element>
            <xs:element name=""signerendeBeslutter"" type=""saksbehandler:Saksbehandler"" minOccurs=""0"">
                <xs:annotation>
                    <xs:documentation>Brukes bare i to stegs saksbehandling. Kommer ikke i automatisk behandling.</xs:documentation>
                </xs:annotation>
            </xs:element>
            <xs:element name=""kontaktinformasjon"" type=""kontaktinformasjon:Kontaktinformasjon"">
                <xs:annotation>
                    <xs:documentation>Informasjon om hvordan bruker kan kontakte NAV f�r � f�lge opp saken</xs:documentation>
                </xs:annotation>
            </xs:element>
            <xs:element name=""returadresse"" type=""navEnhet:NavEnhet"">
                <xs:annotation>
                    <xs:documentation>Adressen skal benyttes ved tilfeller der dokumenter m� sendes i retur per post</xs:documentation>
                </xs:annotation>
            </xs:element>
        </xs:all>
    </xs:complexType>
</xs:schema>";pesysbrev.v1;2019-09-22 18.55.48,030879000;PK-56218;2019-09-22 18.55.48,030879000;PK-56218;1
AP_ENDR_OPPTJ_AUTO;PEN;U;VB;INGEN_BREVGRUPPE;0;Vedtak - endring av opptjening;1899-12-31;;1;2019-05-23 13.37.00,000000000;PK-54074;2019-09-22 18.52.38,566750000;PK-54074;;VEDTAK;ALLTID;VEDTAK;;ALLE;1;;000120;1;000120;"<?xml version=""1.0"" encoding=""UTF-8""?>
<xs:schema attributeFormDefault=""unqualified""
           elementFormDefault=""qualified""
           targetNamespace=""http://nav.no/dok/pesysbrev/v1/000120""
           xmlns=""http://nav.no/dok/pesysbrev/v1/000120""
           xmlns:xs=""http://www.w3.org/2001/XMLSchema""
           xmlns:felles=""http://nav.no/dok/pesysbrev/felles/v1/PesysFelles""
           xmlns:vedleggsListe=""http://nav.no/dok/pesysbrev/felles/v1/VedleggsListe""

           xmlns:alderspensjon=""http://nav.no/dok/pesysbrev/fag/v4/Alderspensjon""
           xmlns:alderspensjonPerManed=""http://nav.no/dok/pesysbrev/fag/v2/AlderspensjonPerManed""
           xmlns:avdod=""http://nav.no/dok/pesysbrev/fag/v1/Avdod""
           xmlns:barnetillegg=""http://nav.no/dok/pesysbrev/fag/v1/Barnetillegg""
           xmlns:behandlingKontekst=""http://nav.no/dok/pesysbrev/fag/v1/BehandlingKontekst""
           xmlns:beregnetPensjonPerManed=""http://nav.no/dok/pesysbrev/fag/v2/BeregnetPensjonPerManed""
           xmlns:endretOpptjening=""http://nav.no/dok/pesysbrev/fag/v1/EndretOpptjening""
           xmlns:ektefelletilleggg=""http://nav.no/dok/pesysbrev/fag/v1/Ektefelletillegg""
           xmlns:krav=""http://nav.no/dok/pesysbrev/fag/v3/Krav""
           xmlns:person=""http://nav.no/dok/pesysbrev/fag/v3/Person""
           xmlns:vedtak=""http://nav.no/dok/pesysbrev/fag/v1/Vedtak""
           xmlns:ytelseskomponentInformasjon=""http://nav.no/dok/pesysbrev/fag/v1/YtelseskomponentInformasjon"">

    <xs:import schemaLocation=""felles/v1.PesysFelles.xsd"" namespace=""http://nav.no/dok/pesysbrev/felles/v1/PesysFelles""/>
    <xs:import schemaLocation=""felles/v1.VedleggsListe.xsd"" namespace=""http://nav.no/dok/pesysbrev/felles/v1/VedleggsListe""/>

    <xs:import schemaLocation=""fag/v4.Alderspensjon.xsd"" namespace=""http://nav.no/dok/pesysbrev/fag/v4/Alderspensjon""/>
    <xs:import schemaLocation=""fag/v2.AlderspensjonPerManed.xsd"" namespace=""http://nav.no/dok/pesysbrev/fag/v2/AlderspensjonPerManed""/>
    <xs:import schemaLocation=""fag/v1.Barnetillegg.xsd"" namespace=""http://nav.no/dok/pesysbrev/fag/v1/Barnetillegg""/>
    <xs:import schemaLocation=""fag/v1.BehandlingKontekst.xsd"" namespace=""http://nav.no/dok/pesysbrev/fag/v1/BehandlingKontekst""/>
    <xs:import schemaLocation=""fag/v2.BeregnetPensjonPerManed.xsd"" namespace=""http://nav.no/dok/pesysbrev/fag/v2/BeregnetPensjonPerManed""/>
    <xs:import schemaLocation=""fag/v1.EndretOpptjening.xsd"" namespace=""http://nav.no/dok/pesysbrev/fag/v1/EndretOpptjening""/>
    <xs:import schemaLocation=""fag/v1.Ektefelletillegg.xsd"" namespace=""http://nav.no/dok/pesysbrev/fag/v1/Ektefelletillegg""/>
    <xs:import schemaLocation=""fag/v3.Krav.xsd"" namespace=""http://nav.no/dok/pesysbrev/fag/v3/Krav""/>
    <xs:import schemaLocation=""fag/v3.Person.xsd"" namespace=""http://nav.no/dok/pesysbrev/fag/v3/Person""/>
    <xs:import schemaLocation=""fag/v1.Vedtak.xsd"" namespace=""http://nav.no/dok/pesysbrev/fag/v1/Vedtak""/>
    <xs:import schemaLocation=""fag/v1.YtelseskomponentInformasjon.xsd"" namespace=""http://nav.no/dok/pesysbrev/fag/v1/YtelseskomponentInformasjon""/><xs:element name=""brevdata"" type=""Brevdata""/>

    <xs:complexType name=""Brevdata"">
        <xs:all>
            <xs:element name=""felles"" type=""felles:Felles""/>
            <xs:element name=""fag"" type=""Fag""/>
            <xs:element name=""vedleggsListe"" type=""vedleggsListe:VedleggsListe"" minOccurs=""0""/>
        </xs:all>
    </xs:complexType>

    <xs:complexType name=""Fag"">
        <xs:annotation>
            <xs:documentation>Gyldig versjon av felles informasjonsmodell</xs:documentation>
        </xs:annotation>
        <xs:all>
            <xs:element name=""alderspensjonVedVirk"" type=""alderspensjon:Alderspensjon""/>
            <xs:element name=""barnetilleggVedVirk"" type=""barnetillegg:Barnetillegg"" minOccurs=""0""/>
            <xs:element name=""behandlingKontekst"" type=""behandlingKontekst:BehandlingKontekst""/>
            <xs:element name=""beregnetPensjonPerManed"" type=""beregnetPensjonPerManed:BeregnetPensjonPerManed""/>
            <xs:element name=""beregnetPensjonPerManedVedVirk"" type=""alderspensjonPerManed:AlderspensjonPerManed""/>
            <xs:element name=""bruker"" type=""person:Person"" minOccurs=""0""/>
            <xs:element name=""endretOpptjening"" type=""endretOpptjening:EndretOpptjening""/>
            <xs:element name=""ektefelletilleggVedVirk"" type=""ektefelletilleggg:Ektefelletillegg"" minOccurs=""0""/>
            <xs:element name=""krav"" type=""krav:Krav""/>
            <xs:element name=""vedtak"" type=""vedtak:Vedtak""/>
            <xs:element name=""ytelseskomponentInformasjon"" type=""ytelseskomponentInformasjon:YtelseskomponentInformasjon""/>
          </xs:all>
    </xs:complexType>

</xs:schema>";"<?xml version=""1.0"" encoding=""UTF-8""?>
<xs:schema	attributeFormDefault=""unqualified""
              elementFormDefault=""qualified""
              xmlns:xs=""http://www.w3.org/2001/XMLSchema""
              targetNamespace=""http://nav.no/dok/pesysbrev/felles/v1/PesysFelles""
              xmlns=""http://nav.no/dok/pesysbrev/felles/v1/PesysFelles""
              xmlns:st=""http://nav.no/dok/pesysbrev/felles/v1/SimpleTypes""
              xmlns:sakspart=""http://nav.no/dok/pesysbrev/felles/v1/Sakspart""
              xmlns:mottaker=""http://nav.no/dok/pesysbrev/felles/v1/Mottaker""
              xmlns:saksbehandler=""http://nav.no/dok/pesysbrev/felles/v1/Saksbehandler""
              xmlns:kontaktinformasjon=""http://nav.no/dok/pesysbrev/felles/v1/Kontaktinformasjon""
              xmlns:navEnhet=""http://nav.no/dok/pesysbrev/felles/v1/NavEnhet"">

    <xs:import schemaLocation=""v1.SimpleTypes.xsd"" namespace=""http://nav.no/dok/pesysbrev/felles/v1/SimpleTypes""/>
    <xs:import schemaLocation=""v1.Sakspart.xsd"" namespace=""http://nav.no/dok/pesysbrev/felles/v1/Sakspart""/>
    <xs:import schemaLocation=""v1.Mottaker.xsd"" namespace=""http://nav.no/dok/pesysbrev/felles/v1/Mottaker""/>
    <xs:import schemaLocation=""v1.Saksbehandler.xsd"" namespace=""http://nav.no/dok/pesysbrev/felles/v1/Saksbehandler""/>
    <xs:import schemaLocation=""v1.Kontaktinformasjon.xsd"" namespace=""http://nav.no/dok/pesysbrev/felles/v1/Kontaktinformasjon""/>
    <xs:import schemaLocation=""v1.NavEnhet.xsd"" namespace=""http://nav.no/dok/pesysbrev/felles/v1/NavEnhet""/>

    <xs:complexType name=""Felles"">
        <xs:annotation>
            <xs:documentation>Gyldig versjon av felles informasjonsmodell</xs:documentation>
        </xs:annotation>
        <xs:all>
            <xs:element name=""spraakkode"" type=""st:Spraakkode"">
                <xs:annotation>
                    <xs:documentation>Kode som angir hvilket spr�k dokumentet skal produserer p�. Mulige verdier: NB, NN, EN</xs:documentation>
                </xs:annotation>
            </xs:element>
            <xs:element name=""fagsaksnummer"" type=""st:NonEmptyString"">
                <xs:annotation>
                    <xs:documentation>Saksnummer som skal presenteres i dokumentet</xs:documentation>
                </xs:annotation>
            </xs:element>
            <xs:element name=""navnAvsenderEnhet"" type=""st:NonEmptyString"">
                <xs:annotation>
                    <xs:documentation>Navn p� kontor som behandler saken</xs:documentation>
                </xs:annotation>
            </xs:element>
            <xs:element name=""automatiskBehandlet"" type=""xs:boolean"">
                <xs:annotation>
                    <xs:documentation>Spesifiserer om en saksbehandler har v�rt involvert i saken eller ikke</xs:documentation>
                </xs:annotation>
            </xs:element>
            <xs:element name=""dokumentDato"" type=""st:FormatertDato"">
                <xs:annotation>
                    <xs:documentation>Dato for bestilling av dokument (produksjon av XML). Format (YYYY-MM-DD)</xs:documentation>
                </xs:annotation>
            </xs:element>
            <xs:element name=""sakspart"" type=""sakspart:Sakspart"">
                <xs:annotation>
                    <xs:documentation>Sakspart viser til personen vedtaket gjelder</xs:documentation>
                </xs:annotation>
            </xs:element>
            <xs:element name=""mottaker"" type=""mottaker:Mottaker"">
                <xs:annotation>
                    <xs:documentation>Mottaker viser til personen/organisasjonen som vedtaket skal sendes til. Trenger ikke � v�re lik sakspart. Eks. advokat, verge.</xs:documentation>
                </xs:annotation>
            </xs:element><xs:element name=""signerendeSaksbehandler"" type=""saksbehandler:Saksbehandler"" minOccurs=""0"">
                <xs:annotation>
                    <xs:documentation>Kommer ikke i automatisk behandling</xs:documentation>
                </xs:annotation>
            </xs:element>
            <xs:element name=""signerendeBeslutter"" type=""saksbehandler:Saksbehandler"" minOccurs=""0"">
                <xs:annotation>
                    <xs:documentation>Brukes bare i to stegs saksbehandling. Kommer ikke i automatisk behandling.</xs:documentation>
                </xs:annotation>
            </xs:element>
            <xs:element name=""kontaktinformasjon"" type=""kontaktinformasjon:Kontaktinformasjon"">
                <xs:annotation>
                    <xs:documentation>Informasjon om hvordan bruker kan kontakte NAV f�r � f�lge opp saken</xs:documentation>
                </xs:annotation>
            </xs:element>
            <xs:element name=""returadresse"" type=""navEnhet:NavEnhet"">
                <xs:annotation>
                    <xs:documentation>Adressen skal benyttes ved tilfeller der dokumenter m� sendes i retur per post</xs:documentation>
                </xs:annotation>
            </xs:element>
        </xs:all>
    </xs:complexType>
</xs:schema>";pesysbrev.v1;2019-09-22 18.52.13,168880000;PK-54074;2019-09-22 18.52.13,168880000;PK-54074;1
HENT_INFO_MAN;PEN;U;B;INGEN_BREVGRUPPE;1;Innhenting av opplysninger/dokumentasjon;1899-12-31;;1;2019-06-06 10.00.00,000000000;PK-56919;2019-07-29 12.00.00,000000000;PK-57651;;INNHENTE_OPPL;ALLTID;ALLTID;1;ALLE;1;;000133;1;000133;"<?xml version=""1.0"" encoding=""UTF-8""?>
<xs:schema attributeFormDefault=""unqualified""
           elementFormDefault=""qualified""
           targetNamespace=""http://nav.no/dok/pesysbrev/v1/000133""
           xmlns=""http://nav.no/dok/pesysbrev/v1/000133""
           xmlns:xs=""http://www.w3.org/2001/XMLSchema""
           xmlns:felles=""http://nav.no/dok/pesysbrev/felles/v1/PesysFelles""
           xmlns:person=""http://nav.no/dok/pesysbrev/fag/v3/Person"">

    <xs:import schemaLocation=""felles/v1.PesysFelles.xsd"" namespace=""http://nav.no/dok/pesysbrev/felles/v1/PesysFelles""/>
    <xs:import schemaLocation=""fag/v3.Person.xsd"" namespace=""http://nav.no/dok/pesysbrev/fag/v3/Person""/>

    <xs:element name=""brevdata"" type=""Brevdata""/>

    <xs:complexType name=""Brevdata"">
        <xs:all>
            <xs:element name=""felles"" type=""felles:Felles""/>
            <xs:element name=""fag"" type=""Fag""/>
        </xs:all>
    </xs:complexType>

    <xs:complexType name=""Fag"">
        <xs:annotation>
            <xs:documentation>Gyldig versjon av felles informasjonsmodell</xs:documentation>
        </xs:annotation>
        <xs:all>
            <xs:element name=""bruker"" type=""person:Person""/>
        </xs:all>
    </xs:complexType>

</xs:schema>";"<?xml version=""1.0"" encoding=""UTF-8""?>
<xs:schema	attributeFormDefault=""unqualified""
              elementFormDefault=""qualified""
              xmlns:xs=""http://www.w3.org/2001/XMLSchema""
              targetNamespace=""http://nav.no/dok/pesysbrev/felles/v1/PesysFelles""
              xmlns=""http://nav.no/dok/pesysbrev/felles/v1/PesysFelles""
              xmlns:st=""http://nav.no/dok/pesysbrev/felles/v1/SimpleTypes""
              xmlns:sakspart=""http://nav.no/dok/pesysbrev/felles/v1/Sakspart""
              xmlns:mottaker=""http://nav.no/dok/pesysbrev/felles/v1/Mottaker""
              xmlns:saksbehandler=""http://nav.no/dok/pesysbrev/felles/v1/Saksbehandler""
              xmlns:kontaktinformasjon=""http://nav.no/dok/pesysbrev/felles/v1/Kontaktinformasjon""
              xmlns:navEnhet=""http://nav.no/dok/pesysbrev/felles/v1/NavEnhet"">

    <xs:import schemaLocation=""v1.SimpleTypes.xsd"" namespace=""http://nav.no/dok/pesysbrev/felles/v1/SimpleTypes""/>
    <xs:import schemaLocation=""v1.Sakspart.xsd"" namespace=""http://nav.no/dok/pesysbrev/felles/v1/Sakspart""/>
    <xs:import schemaLocation=""v1.Mottaker.xsd"" namespace=""http://nav.no/dok/pesysbrev/felles/v1/Mottaker""/>
    <xs:import schemaLocation=""v1.Saksbehandler.xsd"" namespace=""http://nav.no/dok/pesysbrev/felles/v1/Saksbehandler""/>
    <xs:import schemaLocation=""v1.Kontaktinformasjon.xsd"" namespace=""http://nav.no/dok/pesysbrev/felles/v1/Kontaktinformasjon""/>
    <xs:import schemaLocation=""v1.NavEnhet.xsd"" namespace=""http://nav.no/dok/pesysbrev/felles/v1/NavEnhet""/>

    <xs:complexType name=""Felles"">
        <xs:annotation>
            <xs:documentation>Gyldig versjon av felles informasjonsmodell</xs:documentation>
        </xs:annotation>
        <xs:all>
            <xs:element name=""spraakkode"" type=""st:Spraakkode"">
                <xs:annotation>
                    <xs:documentation>Kode som angir hvilket spr�k dokumentet skal produserer p�. Mulige verdier: NB, NN, EN</xs:documentation>
                </xs:annotation>
            </xs:element>
            <xs:element name=""fagsaksnummer"" type=""st:NonEmptyString"">
                <xs:annotation>
                    <xs:documentation>Saksnummer som skal presenteres i dokumentet</xs:documentation>
                </xs:annotation>
            </xs:element>
